0000020010120120928PRAUD2*F13 19532820130102000000000000000006000000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000021137150 +0000021316660 00000000000000000000000000000000000000000000000000000003400000008-00179510-0000000000000000000000000000000000000000000000630009600060    0000000000000000000000000000000000004                    AUDF13              EMERC2012122820130102+0000002003767+0000002259565
0000900010120120928PRBGI4CVDIV19532820121031000000001035000033000000000000000000000000000000000000000100000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120619+00000138+00000000+0000000000000 +0000000000011 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010350       EMERC2012103120121101+0000000000000+0000000000000
0000920010120120928PRBGI4CVDI019532820121031000000001000000033000000000000000000000000000000000000001306000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120926+00000065+00000000+0000000000000 +0000000000051 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010000       EMERC2012103120121101+0000000000000+0000000000000
0000940010120120928PRBGI4CVDI119532820121031000000001010000033000000000000000000000000000000000000001041000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120917+00000165+00000000+0000000000000 +0000000000034 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010100       EMERC2012103120121101+0000000000000+0000000000000
0000960010120120928PRBGI4CVDI219532820121031000000001020000033000000000000000000000000000000000000000713000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120925+00000060+00000000+0000000000000 +0000000000022 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010200       EMERC2012103120121101+0000000000000+0000000000000
0000980010120120928PRBGI4CVDI319532820121031000000001030000033000000000000000000000000000000000000000593000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120925+00000030+00000000+0000000000000 +0000000000013 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010300       EMERC2012103120121101+0000000000000+0000000000000
0001000010120120928PRBGI4CVDI419532820121031000000001040000033000000000000000000000000000000000000000779000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120905+00000123+00000000+0000000000000 +0000000000008 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010400       EMERC2012103120121101+0000000000000+0000000000000
0001020010120120928PRBGI4CVDI519532820121031000000001050000033000000000000000000000000000000000000004168000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120919+00000035+00000000+0000000000000 +0000000000005 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010500       EMERC2012103120121101+0000000000000+0000000000000
0001040010120120928PRBGI4CVDI619532820121031000000001060000033000000000000000000000000000000000000001429000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120918+00000040+00000000+0000000000000 +0000000000003 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010600       EMERC2012103120121101+0000000000000+0000000000000
0001060010120120928PRBGI4CVDI719532820121031000000001070000033000000000000000000000000000000000000000802000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120905+00000100+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010700       EMERC2012103120121101+0000000000000+0000000000000
0001080010120120928PRBGI4CVDI819532820121031000000001080000033000000000000000000000000000000000000000456000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120912+00000039+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010800       EMERC2012103120121101+0000000000000+0000000000000
0001100010120120928PRBGI4CVDI919532820121031000000001090000033000000000000000000000000000000000000002290000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120913+00000015+00000000+0000000000000 +0000000000001 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12C010900       EMERC2012103120121101+0000000000000+0000000000000
0001120010120120928PRBGI4VVDMJ19532820121031000000000900000033000000000000000000000000000000000000000194000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120803+00000040+00000000+0000000000000 +0000000000003 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009000       EMERC2012103120121101+0000000000000+0000000000000
0001140010120120928PRBGI4VVDMK19532820121031000000000910000033000000000000000000000000000000000000000310000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120816+00000022+00000000+0000000000000 +0000000000006 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009100       EMERC2012103120121101+0000000000000+0000000000000
0001160010120120928PRBGI4VVDML19532820121031000000000920000033000000000000000000000000000000000000000809000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120820+00000025+00000000+0000000000000 +0000000000011 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009200       EMERC2012103120121101+0000000000000+0000000000000
0001180010120120928PRBGI4VVDMM19532820121031000000000930000033000000000000000000000000000000000000000579000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120913+00000010+00000000+0000000000000 +0000000000018 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009300       EMERC2012103120121101+0000000000000+0000000000000
0001200010120120928PRBGI4VVDMN19532820121031000000000940000033000000000000000000000000000000000000000904000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120913+00000015+00000000+0000000000000 +0000000000030 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009400       EMERC2012103120121101+0000000000000+0000000000000
0001220010120120928PRBGI4VVDMP19532820121031000000000950000033000000000000000000000000000000000000003136000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120925+00000041+00000000+0000000000000 +0000000000046 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009500       EMERC2012103120121101+0000000000000+0000000000000
0001240010120120928PRBGI4VVDMQ19532820121031000000000960000033000000000000000000000000000000000000002597000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120927+00000075+00000000+0000000000000 +0000000000070 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009600       EMERC2012103120121101+0000000000000+0000000000000
0001260010120120928PRBGI4VVDMR19532820121031000000000970000033000000000000000000000000000000000000002323000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120927+00000100+00000000+0000000000000 +0000000000105 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009700       EMERC2012103120121101+0000000000000+0000000000000
0001280010120120928PRBGI4VVDMS19532820121031000000000980000033000000000000000000000000000000000000000784000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120926+00000153+00000000+0000000000000 +0000000000153 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009800       EMERC2012103120121101+0000000000000+0000000000000
0001300010120120928PRBGI4VVDMT19532820121031000000000990000033000000000000000000000000000000000000000850000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120919+00000170+00000000+0000000000000 +0000000000216 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P009900       EMERC2012103120121101+0000000000000+0000000000000
0001320010120120928PRBGI4VVDM019532820121031000000001000000033000000000000000000000000000000000000001740000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020120926+00000270+00000000+0000000000000 +0000000000290 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000220003300022V12 0000000000000000000000000000000000000                    BGIV12P010000       EMERC2012103120121101+0000000000000+0000000000000
